0	0
44	0
44.44444444	0.000418749
44.54446886	0.000404406
44.64449328	0.001036501
44.7445177	0.001053188
44.84454212	0.000541516
44.94456654	0.000357206
45.04459096	0.000474109
45.14461538	0.000428078
45.2446398	0.001713313
45.34466422	0.000752602
45.44468864	0.000326353
45.54471306	-0.001280858
45.64473748	0.000394816
45.7447619	0.000507803
45.84478632	0.000306693
45.94481074	0.0007838
46.04483516	0.000398918
46.14485958	-0.000348389
46.244884	0.000250379
46.34490842	-0.000606899
46.44493284	-0.000831896
46.54495726	-0.000632004
46.64498168	-0.001057646
46.74500611	-0.000974733
46.84503053	0.000128874
46.94505495	-0.00083161
47.04507937	-0.000845571
47.14510379	-0.000874879
47.24512821	-0.000796643
47.34515263	-0.000729755
47.44517705	-0.001184711
47.54520147	-0.000174028
47.64522589	-5.60609E-05
47.74525031	0.00018638
47.84527473	0.000394232
47.94529915	-0.000214242
48.04532357	-0.001041495
48.14534799	0.00055419
48.24537241	-0.000701396
48.34539683	-0.000895836
48.44542125	-0.001559114
48.54544567	-0.001692912
48.64547009	-0.001394619
48.74549451	-0.001424264
48.84551893	-0.001084327
48.94554335	-0.000679725
49.04556777	-0.000561713
49.14559219	-0.002010649
49.24561661	-0.00137072
49.34564103	-0.000817007
49.44566545	-0.001486733
49.54568987	-0.001477919
49.64571429	-0.001344564
49.74573871	-0.001003922
49.84576313	-0.001806344
49.94578755	-0.001736188
50.04581197	-0.00128712
50.14583639	-0.001082215
50.24586081	-0.000873111
50.34588523	-0.001560052
50.44590965	-0.001372143
50.54593407	-0.000960766
50.64595849	-0.002064368
50.74598291	-0.00272197
50.84600733	-0.002071633
50.94603175	-0.002240208
51.04605617	-0.00137329
51.14608059	-0.000101958
51.24610501	-0.001080706
51.34612943	-0.000745867
51.44615385	-0.000458492
51.54617827	-0.000433352
51.64620269	-0.001205665
51.74622711	-0.001149753
51.84625153	-0.001250492
51.94627595	-0.00209686
52.04630037	-0.001908508
52.14632479	-0.001418614
52.24634921	-0.001341315
52.34637363	-0.000922877
52.44639805	-0.001774383
52.54642247	-0.001846478
52.64644689	-0.001970101
52.74647131	-0.001636391
52.84649573	-0.001553377
52.94652015	-0.001235771
53.04654457	9.29692E-05
53.14656899	1.13713E-05
53.24659341	-0.000217736
53.34661783	-0.000818259
53.44664225	-0.001226854
53.54666667	-0.001147651
53.64669109	-0.002361891
53.74671551	-0.0026004
53.84673993	-0.002166013
53.94676435	-0.001517781
54.04678877	0.000125762
54.14681319	0.000422199
54.24683761	0.000349243
54.34686203	0.000562369
54.44688645	-0.000451892
54.54691087	-0.000205172
54.64693529	-9.7569E-06
54.74695971	-0.000381137
54.84698413	0.000290508
54.94700855	0.000383868
55.04703297	0.000930115
55.14705739	0.000384126
55.24708181	-0.000321895
55.34710623	0.000174799
55.44713065	-0.000113738
55.54715507	-0.001490465
55.64717949	-0.001277821
55.74720391	-0.001159998
55.84722833	-0.001313505
55.94725275	-0.000263516
56.04727717	0.00010106
56.14730159	0.000409408
56.24732601	0.000618827
56.34735043	0.000173108
56.44737485	-5.18675E-05
56.54739927	-0.000728647
56.64742369	-0.000168391
56.74744811	0.000861206
56.84747253	0.000499094
56.94749695	3.10848E-05
57.04752137	0.000132989
57.14754579	6.75159E-06
57.24757021	0.000444544
57.34759463	0.00011872
57.44761905	-0.002083782
57.54764347	-0.000993268
57.64766789	-0.00094054
57.74769231	-0.00178449
57.84771673	-0.001891562
57.94774115	-0.000440812
58.04776557	-0.000146447
58.14778999	-0.000341899
58.24781441	-0.001202663
58.34783883	-0.002875559
58.44786325	-0.00271654
58.54788767	-0.00318524
58.64791209	-0.003216864
58.74793651	-0.002167403
58.84796093	-0.001538908
58.94798535	-0.001749217
59.04800977	-0.001253126
59.14803419	-0.001861055
59.24805861	-0.001519722
59.34808303	-0.002075937
59.44810745	-0.002918244
59.54813187	-0.002608729
59.64815629	-0.001768517
59.74818071	-0.000905006
59.84820513	-0.000281571
59.94822955	-0.000377748
60.04825397	-0.001486158
60.14827839	-0.002456725
60.24830281	-0.002012947
60.34832723	-0.000800756
60.44835165	-0.00097443
60.54837607	-0.000895226
60.64840049	-0.000595962
60.74842491	0.000263606
60.84844933	-0.000174804
60.94847375	2.30634E-05
61.04849817	-0.000230396
61.14852259	-0.00036687
61.24854701	-0.000362521
61.34857143	-0.000416141
61.44859585	-0.000656831
61.54862027	0.00173102
61.64864469	0.002279246
61.74866911	0.002257219
61.84869353	0.001582558
61.94871795	0.001337377
62.04874237	0.00113345
62.14876679	0.000883145
62.24879121	0.001347773
62.34881563	-6.11123E-05
62.44884005	-0.001207229
62.54886447	-0.000886437
62.64888889	-0.001625223
62.74891331	-0.00209768
62.84893773	-0.000730783
62.94896215	0.000775916
63.04898657	0.001827801
63.14901099	0.001423823
63.24903541	0.001778964
63.34905983	0.001104736
63.44908425	0.000332811
63.54910867	0.000628001
63.64913309	0.001247111
63.74915751	0.000297543
63.84918193	0.000302615
63.94920635	-3.88656E-05
64.04923077	-2.63408E-05
64.14925519	2.90813E-05
64.24927961	0.001035117
64.34930403	0.000597621
64.44932845	0.000583703
64.54935287	0.000810332
64.64937729	0.000427849
64.74940171	-0.000979282
64.84942613	-0.000481994
64.94945055	-0.001001644
65.04947497	-0.000866797
65.14949939	-0.00085006
65.24952381	-0.001569232
65.34954823	-0.000559941
65.44957265	-5.88794E-05
65.54959707	-0.001046875
65.64962149	-0.000826221
65.74964591	-0.000720707
65.84967033	-0.00181944
65.94969475	-0.001656537
66.04971917	-0.001457745
66.14974359	-0.002348493
66.24976801	-0.00330655
66.34979243	-0.00247806
66.44981685	-0.001887248
66.54984127	-0.002195866
66.64986569	-0.001777402
66.74989011	-0.001603277
66.84991453	-0.00101111
66.94993895	-0.001023946
67.04996337	-0.001032104
67.14998779	-0.002014048
67.25001221	-0.002778612
67.35003663	-0.003243833
67.45006105	-0.003160379
67.55008547	-0.002818226
67.65010989	-0.001364655
67.75013431	-0.001041825
67.85015873	-0.001652787
67.95018315	-0.003159745
68.05020757	-0.002293435
68.15023199	-0.001373188
68.25025641	-0.0032437
68.35028083	-0.003247035
68.45030525	-0.002472995
68.55032967	-0.002790123
68.65035409	-0.002316926
68.75037851	-0.00227148
68.85040293	-0.002737135
68.95042735	-0.002253787
69.05045177	-0.002093393
69.15047619	-0.001076461
69.25050061	-0.001546979
69.35052503	-0.001816832
69.45054945	-0.001748001
69.55057387	-0.001854985
69.65059829	-0.00255147
69.75062271	-0.003927583
69.85064713	-0.003217861
69.95067155	-0.001894933
70.05069597	-0.000521441
70.15072039	-0.001602347
70.25074481	-0.00196599
70.35076923	-0.001738054
70.45079365	-0.001701791
70.55081807	-0.001909518
70.65084249	-0.00050967
70.75086691	-0.000543463
70.85089133	-0.00142221
70.95091575	-0.001514138
71.05094017	-0.00160248
71.15096459	-0.001157096
71.25098901	-0.001634831
71.35101343	-0.001742349
71.45103785	-0.00083869
71.55106227	0.000496274
71.65108669	0.000171769
71.75111111	-0.000732583
71.85113553	-0.000643512
71.95115995	-0.003150275
72.05118437	-0.002598225
72.15120879	-0.001218696
72.25123321	-0.001543928
72.35125763	-0.000938888
72.45128205	-0.001192826
72.55130647	-0.001377553
72.65133089	-0.002705641
72.75135531	-0.001400051
72.85137973	-0.001007425
72.95140415	-0.001705918
73.05142857	-0.00102131
73.15145299	0.000222788
73.25147741	-0.000878396
73.35150183	-0.000724917
73.45152625	-0.000269037
73.55155067	-0.001236083
73.65157509	-0.000406337
73.75159951	-0.00042261
73.85162393	-0.001213507
73.95164835	-0.001671576
74.05167277	-0.000667855
74.15169719	-0.000187406
74.25172161	-0.002168148
74.35174603	-0.001120106
74.45177045	-0.000611722
74.55179487	-0.001390782
74.65181929	-0.001936272
74.75184371	-0.002838993
74.85186813	-0.003045524
74.95189255	-0.003216991
