1	-0.0650000000000000 	-0.4268000000000000 	0
2	-0.0647525000000000 	-0.4268123750450000 	0
3	-0.0645050000000000 	-0.4268247500860000 	0
4	-0.0642575000000000 	-0.4268371251240000 	0
5	-0.0640100000000000 	-0.4268495001590000 	0
6	-0.0637625000000000 	-0.4268618751910000 	0
7	-0.0635150000000000 	-0.4268742502190000 	0
8	-0.0632675000000000 	-0.4268866252450000 	0
9	-0.0630200000000000 	-0.4268990002680000 	0
10	-0.0627725000000000 	-0.4269113752880000 	0
11	-0.0625250000000000 	-0.4269237503060000 	0
12	-0.0622775000000000 	-0.4269361253210000 	0
13	-0.0620300000000000 	-0.4269485003330000 	0
14	-0.0617825000000000 	-0.4269608753430000 	0
15	-0.0615350000000000 	-0.4269732503510000 	0
16	-0.0612875000000000 	-0.4269856253560000 	0
17	-0.0610400000000000 	-0.4269980003590000 	0
18	-0.0607925000000000 	-0.4270103753610000 	0
19	-0.0605450000000000 	-0.4270227503600000 	0
20	-0.0602975000000000 	-0.4270351253570000 	0
21	-0.0600500000000000 	-0.4270475003520000 	0
22	-0.0598025000000000 	-0.4270598753460000 	0
23	-0.0595550000000000 	-0.4270722503380000 	0
24	-0.0593075000000000 	-0.4270846253290000 	0
25	-0.0590600000000000 	-0.4270970003180000 	0
26	-0.0588125000000000 	-0.4271093753050000 	0
27	-0.0585650000000000 	-0.4271217502920000 	0
28	-0.0583175000000000 	-0.4271341252770000 	0
29	-0.0580700000000000 	-0.4271465002600000 	0
30	-0.0578225000000000 	-0.4271588752430000 	0
31	-0.0575750000000000 	-0.4271712502250000 	0
32	-0.0573275000000000 	-0.4271836252060000 	0
33	-0.0570800000000000 	-0.4271960001860000 	0
34	-0.0568325000000000 	-0.4272083751660000 	0
35	-0.0565850000000000 	-0.4272207501450000 	0
36	-0.0563375000000000 	-0.4272331251230000 	0
37	-0.0560900000000000 	-0.4272455001010000 	0
38	-0.0558425000000000 	-0.4272578750780000 	0
39	-0.0555950000000000 	-0.4272702500560000 	0
40	-0.0553475000000000 	-0.4272826250330000 	0
41	-0.0551000000000000 	-0.4272950000090000 	0
42	-0.0548525000000000 	-0.4273073749860000 	0
43	-0.0546050000000000 	-0.4273197499630000 	0
44	-0.0543575000000000 	-0.4273321249400000 	0
45	-0.0541100000000000 	-0.4273444999170000 	0
46	-0.0538625000000000 	-0.4273568748950000 	0
47	-0.0536150000000000 	-0.4273692498730000 	0
48	-0.0533675000000000 	-0.4273816248510000 	0
49	-0.0531200000000000 	-0.4273939998300000 	0
50	-0.0528725000000000 	-0.4274063748100000 	0
51	-0.0526250000000000 	-0.4274187497900000 	0
52	-0.0523775000000000 	-0.4274311247710000 	0
53	-0.0521300000000000 	-0.4274434997530000 	0
54	-0.0518825000000000 	-0.4274558747360000 	0
55	-0.0516350000000000 	-0.4274682497200000 	0
56	-0.0513875000000000 	-0.4274806247060000 	0
57	-0.0511400000000000 	-0.4274929996920000 	0
58	-0.0508925000000000 	-0.4275053746800000 	0
59	-0.0506450000000000 	-0.4275177496690000 	0
60	-0.0503975000000000 	-0.4275301246600000 	0
61	-0.0501500000000000 	-0.4275424996530000 	0
62	-0.0499025000000000 	-0.4275548746470000 	0
63	-0.0496550000000000 	-0.4275672496420000 	0
64	-0.0494075000000000 	-0.4275796246400000 	0
65	-0.0491600000000000 	-0.4275919996400000 	0
66	-0.0489125000000000 	-0.4276043746410000 	0
67	-0.0486650000000000 	-0.4276167496450000 	0
68	-0.0484175000000000 	-0.4276291246510000 	0
69	-0.0481700000000000 	-0.4276414996590000 	0
70	-0.0479225000000000 	-0.4276538746690000 	0
71	-0.0476750000000000 	-0.4276662496820000 	0
72	-0.0474275000000000 	-0.4276786246970000 	0
73	-0.0471800000000000 	-0.4276909997150000 	0
74	-0.0469325000000000 	-0.4277033747360000 	0
75	-0.0466850000000000 	-0.4277157497600000 	0
76	-0.0464375000000000 	-0.4277281247860000 	0
77	-0.0461900000000000 	-0.4277404998150000 	0
78	-0.0459425000000000 	-0.4277528748480000 	0
79	-0.0456950000000000 	-0.4277652498830000 	0
80	-0.0454475000000000 	-0.4277776249220000 	0
81	-0.0452000000000000 	-0.4277899999640000 	0
82	-0.0449525000000000 	-0.4278023750090000 	0
83	-0.0447050000000000 	-0.4278147500580000 	0
84	-0.0444575000000000 	-0.4278271251090000 	0
85	-0.0442100000000000 	-0.4278395001630000 	0
86	-0.0439625000000000 	-0.4278518752190000 	0
87	-0.0437150000000000 	-0.4278642502770000 	0
88	-0.0434675000000000 	-0.4278766253360000 	0
89	-0.0432200000000000 	-0.4278890003960000 	0
90	-0.0429725000000000 	-0.4279013754560000 	0
91	-0.0427250000000000 	-0.4279137505170000 	0
92	-0.0424775000000000 	-0.4279261255760000 	0
93	-0.0422300000000000 	-0.4279385006350000 	0
94	-0.0419825000000000 	-0.4279508756930000 	0
95	-0.0417350000000000 	-0.4279632507480000 	0
96	-0.0414875000000000 	-0.4279756258020000 	0
97	-0.0412400000000000 	-0.4279880008530000 	0
98	-0.0409925000000000 	-0.4280003759010000 	0
99	-0.0407450000000000 	-0.4280127509450000 	0
100	-0.0404975000000000 	-0.4280251259860000 	0
101	-0.0402500000000000 	-0.4280375010220000 	0
102	-0.0400025000000000 	-0.4280498760540000 	0
103	-0.0397550000000000 	-0.4280622510800000 	0
104	-0.0395075000000000 	-0.4280746261010000 	0
105	-0.0392600000000000 	-0.4280870011150000 	0
106	-0.0390125000000000 	-0.4280993761240000 	0
107	-0.0387650000000000 	-0.4281117511250000 	0
